directory,candidate,condition,count,targetHits,targetFrequencyPct,medianPct,p10Pct,worstPct,lossFrequencyPct,worstDrawdownPct,unclosed,nonoverlapping_count,nonoverlapping_targetHits,nonoverlapping_targetFrequencyPct,nonoverlapping_medianPct,nonoverlapping_p10Pct,nonoverlapping_worstPct,nonoverlapping_lossFrequencyPct,nonoverlapping_worstDrawdownPct,nonoverlapping_unclosed
followup/earnings-validation,earnings-252-5,all,45,9,20.0,-3.5950333499999987,-9.794247144999996,-12.610713862500011,68.88888888888889,-13.197986060016586,0,13,3,23.076923076923077,-3.738159935000007,-9.555694046499998,-9.729212094999994,69.23076923076923,-12.831102213848345,0
followup/earnings-validation,earnings-252-5,export_growth,17,0,0.0,-6.180037515000025,-10.612527239000011,-12.376058150000002,94.11764705882352,-12.914896364714146,0,5,0,0.0,-3.738159935000007,-8.63421988899999,-9.729212094999994,100.0,-12.831102213848345,0
followup/earnings-validation,earnings-252-5,recovery,5,1,20.0,-0.998790367500002,-8.410117667000003,-12.376058150000002,80.0,-12.376058150000002,0,5,1,20.0,-0.998790367500002,-8.410117667000003,-12.376058150000002,80.0,-12.376058150000002,0
followup/earnings-validation,earnings-252-5,export_recovery,2,0,0.0,-6.509925999999999,-11.202831720000002,-12.376058150000002,100.0,-12.376058150000002,0,2,0,0.0,-6.509925999999999,-11.202831720000002,-12.376058150000002,100.0,-12.376058150000002,0
followup/earnings-validation,earnings-60-5,all,45,11,24.444444444444443,-1.291008725000009,-10.256224206000004,-11.009717099999994,53.333333333333336,-11.281939645054806,0,13,3,23.076923076923077,-1.8205684699999947,-9.81998584500001,-10.814735564999978,53.84615384615385,-11.26121010213199,0
followup/earnings-validation,earnings-60-5,export_growth,17,0,0.0,-3.043206850000013,-9.90336341199999,-11.009717099999994,82.35294117647058,-11.133318328396458,0,5,0,0.0,-2.9283691000000056,-7.278430148999997,-8.921035015000001,80.0,-10.077432843119594,0
followup/earnings-validation,earnings-60-5,recovery,5,1,20.0,0.6316813000000199,-4.629443495000003,-6.132702575000004,40.0,-11.131568188647478,0,5,1,20.0,0.6316813000000199,-4.629443495000003,-6.132702575000004,40.0,-11.131568188647478,0
followup/earnings-validation,earnings-60-5,export_recovery,2,0,0.0,-0.8714367874999907,-2.073931257499999,-2.374554875000001,50.0,-7.095782971937492,0,2,0,0.0,-0.8714367874999907,-2.073931257499999,-2.374554875000001,50.0,-7.095782971937492,0
followup/earnings-confirmation,earnings-126-3,all,29,14,48.275862068965516,9.67288328,-10.18046069400001,-14.776839115000007,41.37931034482759,-17.322757734938786,0,9,4,44.44444444444444,1.621883125000001,-10.067891052999993,-13.630076364999999,44.44444444444444,-13.630076364999999,0
followup/earnings-confirmation,earnings-126-3,export_growth,9,4,44.44444444444444,-5.009709149999986,-13.164156983000002,-14.776839115000007,55.55555555555556,-17.322757734938786,0,5,2,40.0,-9.535329255000013,-13.970498049000005,-14.776839115000007,60.0,-17.322757734938786,0
followup/earnings-confirmation,earnings-126-3,recovery,2,1,50.0,3.8704639625000095,-5.2877949275,-7.5773596500000036,50.0,-11.85037881703348,0,2,1,50.0,3.8704639625000095,-5.2877949275,-7.5773596500000036,50.0,-11.85037881703348,0
followup/earnings-confirmation,earnings-126-3,export_recovery,0,,,,,,,,,0,,,,,,,,
followup/earnings-confirmation,earnings-126-5,all,29,10,34.48275862068966,-0.6835563999999961,-9.234142979000012,-11.572468074999986,51.724137931034484,-16.433165115709357,0,9,1,11.11111111111111,1.634883535000009,-4.768595157000015,-9.953773825000024,44.44444444444444,-11.985408620817427,0
followup/earnings-confirmation,earnings-126-5,export_growth,9,4,44.44444444444444,10.62921802750001,-9.557881829000005,-11.572468074999986,44.44444444444444,-16.433165115709357,0,5,1,20.0,-6.073234575000008,-10.565174951999996,-11.572468074999986,80.0,-16.433165115709357,0
followup/earnings-confirmation,earnings-126-5,recovery,2,0,0.0,-7.134444665,-10.42543328500001,-11.248180440000011,100.0,-12.343391065011676,0,2,0,0.0,-7.134444665,-10.42543328500001,-11.248180440000011,100.0,-12.343391065011676,0
followup/earnings-confirmation,earnings-126-5,export_recovery,0,,,,,,,,,0,,,,,,,,
followup/earnings-confirmation,earnings-126-8,all,29,8,27.586206896551722,1.0405790649999913,-2.6905194950000055,-5.289162560000005,41.37931034482759,-10.672030970549995,0,9,3,33.33333333333333,2.2889574999999995,-3.052068958799996,-5.289162560000005,33.33333333333333,-10.672030970549995,0
followup/earnings-confirmation,earnings-126-8,export_growth,9,2,22.22222222222222,0.45115440000003115,-2.006832523999993,-2.6879889699999993,44.44444444444444,-10.110946281777998,0,5,0,0.0,-1.6212297499999972,-2.347410746999996,-2.6879889699999993,80.0,-10.110946281777998,0
followup/earnings-confirmation,earnings-126-8,recovery,2,0,0.0,-4.870690657250004,-5.205468179450005,-5.289162560000005,100.0,-10.672030970549995,0,2,0,0.0,-4.870690657250004,-5.205468179450005,-5.289162560000005,100.0,-10.672030970549995,0
followup/earnings-confirmation,earnings-126-8,export_recovery,0,,,,,,,,,0,,,,,,,,
followup/earnings-confirmation,earnings-252-5,all,29,10,34.48275862068966,-0.6997826000000096,-9.883090902999996,-11.572468074999986,55.172413793103445,-16.433165115709357,0,9,3,33.33333333333333,3.2494177000000235,-4.847313381500005,-10.9009387475,44.44444444444444,-12.025889251025246,0
followup/earnings-confirmation,earnings-252-5,export_growth,9,3,33.33333333333333,2.760151615000006,-10.558706747000016,-11.572468074999986,44.44444444444444,-16.433165115709357,0,5,1,20.0,-2.503089099999989,-11.065587411000001,-11.572468074999986,80.0,-16.433165115709357,0
followup/earnings-confirmation,earnings-252-5,recovery,2,0,0.0,-6.138534189999994,-9.049744457999989,-9.777547024999988,100.0,-12.025889251025246,0,2,0,0.0,-6.138534189999994,-9.049744457999989,-9.777547024999988,100.0,-12.025889251025246,0
followup/earnings-confirmation,earnings-252-5,export_recovery,0,,,,,,,,,0,,,,,,,,
followup/earnings-confirmation,earnings-60-5,all,29,12,41.37931034482759,-1.7546816500000006,-7.286045879999974,-12.864825325000007,55.172413793103445,-12.864825325000007,0,9,5,55.55555555555556,10.378707112499995,-6.843183581000021,-12.864825325000007,44.44444444444444,-12.864825325000007,0
followup/earnings-confirmation,earnings-60-5,export_growth,9,4,44.44444444444444,9.546550869999981,-3.275923712000017,-6.096095840000004,44.44444444444444,-11.07875272266341,0,5,0,0.0,-1.9697019199999888,-4.68600977600001,-6.096095840000004,80.0,-11.07875272266341,0
followup/earnings-confirmation,earnings-60-5,recovery,2,1,50.0,0.6190128299999875,-7.480443042000009,-9.505307010000008,50.0,-11.163026600963832,0,2,1,50.0,0.6190128299999875,-7.480443042000009,-9.505307010000008,50.0,-11.163026600963832,0
followup/earnings-confirmation,earnings-60-5,export_recovery,0,,,,,,,,,0,,,,,,,,
